source_id,matrix_id,family,band_id,noise_seed,condition,ecg_id,achieved_snr_0,max_snr_abs_error_db,max_scaled_noise_snr_abs_error_db,max_lead_rms_relative_error,max_scaled_lead_rms_relative_error,effective_cross_lead_correlation,active_lead_count,power_fraction_0_5,power_fraction_5_15,power_fraction_15_40,power_fraction_40_50,crop_mean_removed_rms,crop_to_long_source_power_ratio,crop_demeaning_retained_power_fraction,source_fft_df_hz,source_lowest_retained_hz
random_04,random_04,randomized,legacy_0p5_40,505,electrode,172,-5.446724040202493e-10,4.8019350273875716e-08,5.463584074050232e-08,1.5215103017409214e-08,3.553453207910455e-09,0.25827080928295876,12,0.10302888682274505,0.26166906790795363,0.6326057260803062,0.0026963191889952374,7.51159756483549e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,505,independent_rms,172,-8.648501460816838e-09,7.17738775080079e-08,5.479926912244082e-08,1.5215103017409214e-08,3.553453207910455e-09,0.02604678860848613,12,0.11269650107508701,0.25120330888150194,0.6325478943051844,0.003552295738226763,5.287273241356986e-18,1.0,1.0,0.1,0.5
band_0p05_5,standard,standard,band_0p05_5,505,electrode,172,4.863449604665551e-09,6.989661294198868e-08,5.74097072103541e-08,1.9016335404946362e-08,4.2730282161021546e-09,0.22328352768425702,12,0.9871733310379855,0.012222966823472164,0.0005070225443748531,9.667959416761992e-05,0.020409859606946586,0.9879851824242716,0.9972199670090758,0.01,0.05
band_0p05_5,standard,standard,band_0p05_5,505,independent_rms,172,-1.6964593444038801e-09,5.417322768153099e-08,4.429057653965174e-08,1.9016335404946362e-08,4.2730282161021546e-09,0.08034381599771946,12,0.9818282234067285,0.017355527212616597,0.000684007695862871,0.00013224168479209053,0.015218095653271037,1.0169763366856308,0.9976801794921294,0.01,0.05
band_5_15,standard,standard,band_5_15,505,electrode,172,-1.6257939097915597e-09,6.801220031604771e-08,5.746482578672385e-08,7.3898696026110925e-09,5.909418519566631e-09,0.18676740185249907,12,0.0026976649843442994,0.9934458210883159,0.0038235145550171005,3.2999372322850685e-05,0.0016174549257396212,0.966114487136075,0.9999915469540688,0.01,5.0
band_5_15,standard,standard,band_5_15,505,independent_rms,172,8.464490412867924e-10,5.463429531005204e-08,6.339096714214065e-08,7.3898696026110925e-09,5.909418519566631e-09,0.05838120324450807,12,0.0020623601019204812,0.9894482300246636,0.008430745207827758,5.866466558835409e-05,0.0012467162237203944,1.0018704404608105,0.9999922177080783,0.01,5.0
band_15_40,standard,standard,band_15_40,505,electrode,172,2.915490766078073e-09,5.8402115143962874e-08,6.251598172468675e-08,9.491991589677117e-09,7.176038382396349e-09,0.19684903891773226,12,0.00014356509653800837,0.0008735381765202185,0.9955366338617836,0.003446262865158201,0.0010675921786354303,1.0323385136871943,0.9999985850599072,0.01,15.0
band_15_40,standard,standard,band_15_40,505,independent_rms,172,-6.370755159242063e-09,5.6641395573819864e-08,5.029286320734627e-08,9.491991589677117e-09,7.176038382396349e-09,0.033088268076063285,12,0.00018589221176704306,0.0012072153266250215,0.99531786315396,0.003289029307648065,0.0009243225837246539,0.960326903235552,0.9999982291900195,0.01,15.0
band_0p5_40,standard,standard,band_0p5_40,505,electrode,172,-1.2505452124442064e-08,7.212389796507068e-08,6.038519373419149e-08,1.1167116690887336e-08,3.617773342171972e-09,0.18957877356522096,12,0.10932928532387289,0.2471268176502845,0.641354875349122,0.0021890216767206853,0.002388984292501821,1.0120406493278533,0.9999954460149514,0.01,0.5
band_0p5_40,standard,standard,band_0p5_40,505,independent_rms,172,-5.156847688640399e-09,5.4583210840064567e-08,5.637841837824453e-08,1.1167116690887336e-08,3.617773342171972e-09,0.025326901914367407,12,0.11830762082915763,0.25488236672316184,0.6247545422870504,0.0020554701606300945,0.005696949360851371,0.9774766370700378,0.9999580184106699,0.01,0.5
standard,standard,standard,legacy_0p5_40,505,electrode,175,-1.116790532141353e-09,1.2866762943986032e-07,1.505324540573838e-07,2.689807997546807e-08,9.055445009279964e-09,0.20238183737283402,12,0.11329326300132342,0.256324697842886,0.6281646794937312,0.002217359662059548,7.817946376922543e-18,1.0,1.0,0.1,0.5
standard,standard,standard,legacy_0p5_40,505,independent_rms,175,-4.362318037199595e-09,1.2298074025807182e-07,1.4537207704279353e-07,2.689807997546807e-08,9.055445009279964e-09,0.02301492474191907,12,0.11325111904455401,0.2576244460894517,0.627029360415944,0.00209507445005023,4.4223496705489325e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,505,electrode,175,9.32362035123908e-09,5.767384969601608e-08,6.620230585951958e-08,1.312338953086658e-08,1.0098888352765276e-08,0.36067594901288685,12,0.11351334584695202,0.26257850847993,0.6220158126988522,0.0018923329742657326,3.72435286326848e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,505,independent_rms,175,-4.0231394765349594e-09,5.7666101227482613e-08,6.021913812048751e-08,1.312338953086658e-08,1.0098888352765276e-08,0.02301492443147901,12,0.11454018975519382,0.26182080792909973,0.6209618697758533,0.0026771325398532715,4.4223496705489325e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,505,electrode,175,-4.57712921305142e-09,7.206646657209603e-08,5.6424109828867586e-08,7.0401977941771165e-09,4.4808895485058646e-09,0.030463472094173036,6,0.11384936918857581,0.2518659909347326,0.6317494737000336,0.0025351661766582862,3.7243528632684794e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,505,independent_rms,175,-3.4233972234022394e-09,7.929907752668441e-08,6.125351248442712e-08,7.0401977941771165e-09,4.4808895485058646e-09,0.024970688122587025,6,0.11053583790525653,0.24886236802664746,0.6397229109578175,0.0008788831102784221,4.4223496705489325e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,505,electrode,175,-2.61997213355797e-09,4.7441259809488656e-08,5.389536639199832e-08,1.0756993511408068e-08,6.113966710757356e-09,0.2506229306097064,12,0.11590669878806345,0.25878396180990765,0.623435758767411,0.001873580634617683,5.870550297616311e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,505,independent_rms,175,-6.393616466289574e-10,4.435991307616405e-08,5.4934103488335495e-08,1.0756993511408068e-08,6.113966710757356e-09,0.023014924877183783,12,0.11302988325726775,0.258314596194407,0.626489443569834,0.002166076978491232,4.4223496705489325e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,505,electrode,175,-2.957865245599228e-09,6.5973022600474e-08,6.365132243502103e-08,7.436307443069055e-09,4.515034055049051e-09,0.2733657699803903,12,0.10695098245021582,0.2603242959749195,0.6305007859011038,0.0022239356737607918,6.386758382842045e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,505,independent_rms,175,-5.21189101551862e-10,7.214374164732362e-08,6.369441152287436e-08,7.436307443069055e-09,4.515034055049051e-09,0.02301492454125366,12,0.11294046536472158,0.25834604873542133,0.6265598252349279,0.0021536606649292197,4.4223496705489325e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,505,electrode,175,-2.517661810933483e-09,4.9810255475790655e-08,5.6085664112970335e-08,1.5198092821787786e-08,7.870985649405038e-09,0.28996463772715675,12,0.11466030527277424,0.24987376433354141,0.6331503598132154,0.002315570580468931,4.632881442783569e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,505,independent_rms,175,3.871520194034643e-09,4.566853739618182e-08,5.574395167684543e-08,1.5198092821787786e-08,7.870985649405038e-09,0.023014925171601055,12,0.11332287044959576,0.2581365115383312,0.6263865136400856,0.002154104371987457,4.4223496705489325e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,505,electrode,175,3.586488140358234e-10,4.236562212156514e-08,5.361966692873921e-08,1.0331441268698612e-08,7.988708190337583e-09,0.3014517410093033,12,0.11547931678966564,0.25909058968358145,0.6237212876743794,0.0017088058523734883,5.169396789216491e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,505,independent_rms,175,4.534535828401968e-09,6.629690219028817e-08,5.863249619153521e-08,1.0331441268698612e-08,7.988708190337583e-09,0.023014924537302934,12,0.11298140623077045,0.2575862755534273,0.6273053269764283,0.0021269912393740474,4.4223496705489325e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,505,electrode,175,1.1865845986632752e-08,5.7261447139467236e-08,6.098701810230978e-08,1.0720200267736692e-08,7.505950033564273e-09,0.2637973173723319,12,0.11186339825236871,0.25491348444859296,0.630619709024768,0.0026034082742703705,4.841047688872822e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,505,independent_rms,175,5.223943176741039e-09,6.12786461573478e-08,6.256060558484933e-08,1.0720200267736692e-08,7.505950033564273e-09,0.02301492457219495,12,0.11340867119052066,0.25796335950554006,0.6264513481299092,0.002176621174030095,4.4223496705489325e-18,1.0,1.0,0.1,0.5
band_0p05_5,standard,standard,band_0p05_5,505,electrode,175,1.0283620878282869e-08,6.10159140990163e-08,6.167683430646775e-08,7.00401907616048e-09,2.762228492716982e-09,0.2645970383163763,12,0.9860174909847719,0.01288976782131462,0.000916747629143256,0.0001759935647703168,0.017241110041883584,0.9742517331228306,0.9980219073493733,0.01,0.05
band_0p05_5,standard,standard,band_0p05_5,505,independent_rms,175,4.528412348995744e-09,6.128528795557031e-08,6.246734862713765e-08,7.00401907616048e-09,2.762228492716982e-09,0.062320034256185125,12,0.9803007586279945,0.01880515297877634,0.0007487648845333141,0.0001453235086956764,0.017909381512831092,1.1092910916049423,0.9971361544641558,0.01,0.05
band_5_15,standard,standard,band_5_15,505,electrode,175,-3.973846913709239e-09,5.578960937668853e-08,5.6092147815434146e-08,1.144857968467546e-08,3.769331148580879e-09,0.2271025148154706,12,0.0014182098680294126,0.9951521401842288,0.003381718314387886,4.793163335393768e-05,0.0010332632718575646,1.0676686569479032,0.9999968161444995,0.01,5.0
band_5_15,standard,standard,band_5_15,505,independent_rms,175,-9.407154273898278e-09,7.043662009209584e-08,5.192148755384096e-08,1.144857968467546e-08,3.769331148580879e-09,0.055989073656823665,12,0.002856995223101383,0.990485783312036,0.00660422619550283,5.2995269359722715e-05,0.001318577905595311,0.9683438927975434,0.9999909244863529,0.01,5.0
band_15_40,standard,standard,band_15_40,505,electrode,175,-2.832801134214822e-09,5.0031088605351215e-08,5.589150653406705e-08,9.66271632970581e-09,5.776926598516865e-09,0.19441271950122696,12,0.00013526951045006368,0.001957745835707375,0.9946786796660426,0.0032283049877999655,0.001009063677793135,1.029425451150885,0.9999987284764176,0.01,15.0
band_15_40,standard,standard,band_15_40,505,independent_rms,175,4.2017213475150434e-09,5.4805855853601315e-08,6.249728556895207e-08,9.66271632970581e-09,5.776926598516865e-09,0.037631235532875104,12,9.203519905563582e-05,0.0009917668586860305,0.9960328650979603,0.0028833328442981407,0.0006927396752032828,1.0095015375594507,0.9999990577843176,0.01,15.0
band_0p5_40,standard,standard,band_0p5_40,505,electrode,175,8.399137940472297e-10,6.977093036653059e-08,6.368146543422881e-08,1.4145027120642738e-08,5.690950984446979e-09,0.1995918212199352,12,0.10466737806941472,0.26449366931950563,0.628712624954916,0.0021263276561636897,0.0036153621148208187,1.0284990425687126,0.9999896919382222,0.01,0.5
band_0p5_40,standard,standard,band_0p5_40,505,independent_rms,175,-7.427545237949683e-09,5.443863138054894e-08,6.07544485831113e-08,1.4145027120642738e-08,5.690950984446979e-09,0.029701926230284264,12,0.12475780753003324,0.23865467667972934,0.6346184584923998,0.001969057297837662,0.0037862483955152706,1.011462020524833,0.9999821538183482,0.01,0.5
standard,standard,standard,legacy_0p5_40,505,electrode,180,-4.2184533974685195e-09,1.3390944531010973e-07,1.493680095165928e-07,3.21382336368513e-08,7.932526806207748e-09,0.19895889306415696,12,0.1182111935089449,0.25564718150273896,0.6231864895360576,0.0029551354522583772,4.901774005893851e-18,1.0,1.0,0.1,0.5
standard,standard,standard,legacy_0p5_40,505,independent_rms,180,-4.197621031188383e-09,1.4272114867708297e-07,1.4276768567356157e-07,3.21382336368513e-08,7.932526806207748e-09,0.025117616943072543,12,0.10899349650943044,0.2532367057803333,0.6363497325731314,0.0014200651371048673,4.817651600707492e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,505,electrode,180,-9.943311667549162e-09,6.748400060985205e-08,6.712429012623033e-08,9.656176415596496e-09,2.9615906423641416e-09,0.3677449603959395,12,0.12295000878680963,0.26856402570456844,0.6053562710731204,0.003129694435501538,3.3269662722039007e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,505,independent_rms,180,-6.127722453509437e-11,5.926719559568028e-08,6.071829616871582e-08,9.656176415596496e-09,2.9615906423641416e-09,0.02511761703738138,12,0.10834036716277018,0.25121623029867873,0.6392796299996197,0.0011637725389312648,4.817651600707492e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,505,electrode,180,-5.67182941490081e-09,3.933457826121867e-08,5.5365967810416805e-08,1.0077227035070065e-08,4.6054207438724e-09,0.028460469594001454,6,0.103925012304806,0.2427668457074188,0.6513300600891954,0.0019780818985797753,3.2228354884185434e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,505,independent_rms,180,-3.996825872930824e-09,4.814385512474928e-08,5.372166356210073e-08,1.0077227035070065e-08,4.6054207438724e-09,0.026001900182737573,6,0.1101264689399261,0.2562390272226878,0.6317030776575335,0.001931426179852444,4.817651600707492e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,505,electrode,180,1.016617158980685e-09,8.215600466598971e-08,6.553770148798321e-08,1.310617473836676e-08,6.6292156179467805e-09,0.2526692776167121,12,0.11414780584342497,0.2615979091178747,0.6210809289476361,0.0031733560910642057,5.567374581821213e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,505,independent_rms,180,1.34786942980461e-10,5.3582535741725223e-08,5.868299624012252e-08,1.310617473836676e-08,6.6292156179467805e-09,0.025117616894239216,12,0.10929538858597199,0.2531998575365039,0.6360943317376551,0.0014104221398691167,4.817651600707492e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,505,electrode,180,2.0591284388430847e-09,6.959086462643427e-08,6.284689924029863e-08,2.4815998226966662e-08,4.089061874634754e-09,0.26810891401038256,12,0.11319011387022385,0.26160760325133503,0.6226960582859018,0.002506224592539116,5.422315310056655e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,505,independent_rms,180,5.420812560496346e-10,4.91883831443829e-08,6.373943861603948e-08,2.4815998226966662e-08,4.089061874634754e-09,0.02511761647765686,12,0.10903139593327696,0.25311565654365836,0.6364318159276788,0.0014211315953858842,4.817651600707492e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,505,electrode,180,5.923236813779655e-10,5.214374709794356e-08,5.4984955255577006e-08,8.076273626786726e-09,5.711295376791821e-09,0.29094104734239573,12,0.11823323876085319,0.26314653087542433,0.6162271300785686,0.0023931002851538532,6.561909611028908e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,505,independent_rms,180,-2.2038016675568062e-10,5.673047809295895e-08,5.7840042089196686e-08,8.076273626786726e-09,5.711295376791821e-09,0.025117616595220816,12,0.10900534198663996,0.2530846788899819,0.6364852882237038,0.0014246908996745878,4.817651600707492e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,505,electrode,180,-1.8263503968914225e-09,5.145337311773801e-08,5.2892005442117807e-08,2.1055178159657547e-08,4.17724263705647e-09,0.2966191216469613,12,0.12046023778055641,0.2588070854154924,0.6177862038383678,0.0029464729655832664,4.793284246167962e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,505,independent_rms,180,-3.086900457497323e-09,5.85723434198826e-08,6.143124764435015e-08,2.1055178159657547e-08,4.17724263705647e-09,0.02511761731526844,12,0.10900815469279544,0.2534620791992846,0.6361120953236117,0.0014176707843082412,4.817651600707492e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,505,electrode,180,2.374185793934836e-09,4.367423933615555e-08,5.4115808723054215e-08,1.0802002718466315e-08,4.399749579526418e-09,0.2581018273303277,12,0.11420005809511982,0.2597063995378413,0.6230967542379847,0.002996788129054234,4.9268557354298716e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,505,independent_rms,180,2.800117664621753e-11,5.7422337107482235e-08,5.997936547430527e-08,1.0802002718466315e-08,4.399749579526418e-09,0.02511761681918888,12,0.1090703799308751,0.25320538023140154,0.6363022275350647,0.0014220123026587057,4.817651600707492e-18,1.0,1.0,0.1,0.5
band_0p05_5,standard,standard,band_0p05_5,505,electrode,180,3.093954028552285e-09,5.779871692368488e-08,5.046175211020909e-08,1.2062570936102641e-08,6.857283885425562e-09,0.23222182703907268,12,0.9841864671529613,0.015288763868201601,0.00044110718876879914,8.366179006846928e-05,0.02239630816858096,0.9473418934087172,0.9966460016655073,0.01,0.05
band_0p05_5,standard,standard,band_0p05_5,505,independent_rms,180,6.443269686593807e-10,7.442220884001927e-08,6.729253243520361e-08,1.2062570936102641e-08,6.857283885425562e-09,0.0822067598111605,12,0.9819120751547655,0.01752290316403042,0.0004741372574381257,9.088442376607374e-05,0.012091325329782585,0.9440575111065959,0.9984256035125291,0.01,0.05
band_5_15,standard,standard,band_5_15,505,electrode,180,1.2359100464553658e-09,6.133484831138958e-08,5.713075523772204e-08,1.0043282064943427e-08,7.277861257316519e-09,0.21791177444034268,12,0.0016044193978826237,0.9913861312961211,0.006848064925330834,0.00016138438066547954,0.0009708405648759871,1.048109402144606,0.999997126827335,0.01,5.0
band_5_15,standard,standard,band_5_15,505,independent_rms,180,-2.5191729120744487e-09,4.549553800359263e-08,5.323471086171594e-08,1.0043282064943427e-08,7.277861257316519e-09,0.05301142704526964,12,0.0033253122967206164,0.987307761178851,0.009267872559888759,9.905396453957263e-05,0.0014431240970927664,1.021829075254111,0.9999898465761372,0.01,5.0
band_15_40,standard,standard,band_15_40,505,electrode,180,-7.455515074001253e-09,6.289531562231332e-08,5.564199412333437e-08,1.0301073686009118e-08,5.674680638312983e-09,0.2154844623219927,12,3.252159242586314e-05,0.0008922823649828047,0.993922247505485,0.0051529485371062415,0.000495483337278275,1.0041771088709828,0.9999996829838979,0.01,15.0
band_15_40,standard,standard,band_15_40,505,independent_rms,180,7.47475291196334e-09,7.74062769437478e-08,6.53061178468306e-08,1.0301073686009118e-08,5.674680638312983e-09,0.03767799730649138,12,7.580246056202866e-05,0.0009949300223153219,0.9966573217632813,0.0022719457538415175,0.0006541158067016604,0.9958589157993554,0.9999991507432219,0.01,15.0
band_0p5_40,standard,standard,band_0p5_40,505,electrode,180,-3.3932759727970754e-09,6.634903826352456e-08,6.027027588118017e-08,7.470771676163553e-09,6.043891042914991e-09,0.20559605140034473,12,0.10632991462277272,0.26501255908608934,0.6251995067418243,0.0034580195493136476,0.004743700743350487,1.0071450027447173,0.9999817941817281,0.01,0.5
band_0p5_40,standard,standard,band_0p5_40,505,independent_rms,180,-2.7433370999391068e-09,6.281278608355478e-08,5.5336823123752765e-08,7.470771676163553e-09,6.043891042914991e-09,0.02704294349148839,12,0.10824753224422963,0.25586108465358043,0.6344378712516809,0.0014535118505090826,0.0041402868147953865,0.9999267128557469,0.999978449553845,0.01,0.5
standard,standard,standard,legacy_0p5_40,505,electrode,201,1.4949804775733195e-09,1.421723041516998e-07,1.4693585370650908e-07,2.842496061787976e-08,5.978598708681506e-09,0.2024636676150125,12,0.12300135628097289,0.2585283905597619,0.614538249431325,0.003932003727940337,8.855841104080529e-18,1.0,1.0,0.1,0.5
standard,standard,standard,legacy_0p5_40,505,independent_rms,201,4.597090786764049e-09,1.1144864586754011e-07,1.4709528173284525e-07,2.842496061787976e-08,5.978598708681506e-09,0.029964009907185528,12,0.11312832241761861,0.2544933915011607,0.6291811465375838,0.003197139543636726,4.559580218946924e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,505,electrode,201,-2.2894763829740834e-08,4.73632244535338e-08,5.2109200510130904e-08,9.230937873245095e-09,8.03712769989783e-09,0.3567829812636383,12,0.12281168544100611,0.2629883321386039,0.6093734776326791,0.00482650478771085,6.78599700429322e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,505,independent_rms,201,-2.255711415611259e-09,5.975923045298259e-08,5.655293300321773e-08,9.230937873245095e-09,8.03712769989783e-09,0.029964010352316005,12,0.11428919706798513,0.25619158218182875,0.6265167439168673,0.00300247683331889,4.559580218946924e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,505,electrode,201,3.5040834640933193e-09,8.521171324105126e-08,6.86900243351829e-08,1.3781281495423866e-08,7.740563109007563e-09,0.03496292945340627,6,0.12544649740285427,0.2553052396689272,0.6167811225985923,0.002467140329626128,4.224686731655424e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,505,independent_rms,201,8.78577152952769e-09,6.579416300667162e-08,6.06083823129211e-08,1.3781281495423866e-08,7.740563109007563e-09,0.026708200747019517,6,0.11064338200238957,0.25096284067857727,0.6348190458984153,0.0035747314206179656,4.559580218946924e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,505,electrode,201,3.452903712501929e-09,5.703868666273593e-08,5.742256803387136e-08,1.1145962292276792e-08,5.397115854518151e-09,0.2598762094028907,12,0.12220384981911848,0.2568957617897304,0.6173441505676739,0.0035562378234772797,7.450084580277235e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,505,independent_rms,201,-8.580669702357463e-09,4.4584787417534244e-08,4.841649037246043e-08,1.1145962292276792e-08,5.397115854518151e-09,0.029964010614571147,12,0.11311504855807576,0.2545454668296014,0.6291714005506195,0.003168084061703599,4.559580218946924e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,505,electrode,201,-8.509310434019583e-09,5.8559708193683946e-08,6.506472161049714e-08,1.1971414442820118e-08,4.171362060486445e-09,0.26060335170633375,12,0.11810053561506234,0.25614347465683096,0.6213295372404976,0.00442645248760907,8.813986870995302e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,505,independent_rms,201,-2.3080599316086304e-10,5.904229816167117e-08,5.376005418611385e-08,1.1971414442820118e-08,4.171362060486445e-09,0.029964010247504832,12,0.11318440875993394,0.2543655008538813,0.6292955096766266,0.003154580709558207,4.559580218946924e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,505,electrode,201,3.659292934034534e-09,6.263547014384585e-08,5.8197686669814175e-08,1.4888284937739315e-08,5.28888717110057e-09,0.2944213666084426,12,0.1235529609630284,0.265302203202442,0.6080108679777081,0.0031339678568214884,6.962022013399838e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,505,independent_rms,201,-6.127538753406556e-09,6.720720335806618e-08,5.977430461712174e-08,1.4888284937739315e-08,5.28888717110057e-09,0.02996401023365466,12,0.11312314118939995,0.25453616837136556,0.6291320696761311,0.003208620763103411,4.559580218946924e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,505,electrode,201,-5.8043877972833e-09,5.024639371242756e-08,5.411194337057168e-08,8.546787163016022e-09,4.77279794554816e-09,0.29201789672252143,12,0.12295344578029316,0.26381826177952783,0.6081369083141452,0.00509138412603369,7.400283991485728e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,505,independent_rms,201,2.2232106858511633e-09,6.298576948893242e-08,5.975475758646098e-08,8.546787163016022e-09,4.77279794554816e-09,0.029964009759000276,12,0.11308343345106812,0.2544645646371576,0.6292858594469538,0.0031661424648205174,4.559580218946924e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,505,electrode,201,6.587267881019144e-09,6.906471483603127e-08,6.183687162319984e-08,8.765436898887697e-09,5.299043347635079e-09,0.261805845233072,12,0.12093449953554249,0.2545538143058082,0.6217926014315734,0.0027190847270757955,8.770059193588641e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,505,independent_rms,201,-3.0166925962455755e-09,6.019243592447765e-08,5.8173515782300456e-08,8.765436898887697e-09,5.299043347635079e-09,0.02996401027517714,12,0.113093136918744,0.25429845632819115,0.62943688943106,0.0031715173220048295,4.559580218946924e-18,1.0,1.0,0.1,0.5
band_0p05_5,standard,standard,band_0p05_5,505,electrode,201,6.108220854814587e-09,7.369889232222704e-08,6.384486894717156e-08,8.567194890629017e-09,8.485328583233317e-09,0.24209216294143285,12,0.989792394853755,0.009914578339804124,0.00024645409597106975,4.657271046977138e-05,0.01664831732769374,1.0798860586455041,0.998267762760077,0.01,0.05
band_0p05_5,standard,standard,band_0p05_5,505,independent_rms,201,1.7156639252300665e-09,6.061814872282412e-08,6.052374246223735e-08,8.567194890629017e-09,8.485328583233317e-09,0.0750502318326011,12,0.9837209172817623,0.015464682142105073,0.0006833216774461031,0.00013107889868641136,0.008248133370702966,0.9638214490767085,0.9992903588263659,0.01,0.05
band_5_15,standard,standard,band_5_15,505,electrode,201,8.038233557850711e-09,5.6203131038046195e-08,5.161698446443097e-08,1.308078310391074e-08,5.63808716606664e-09,0.20373327671647404,12,0.001680707093362958,0.9914453402019084,0.00676015296446933,0.000113799740259236,0.0011471998412564848,1.0200983655398048,0.9999958572830032,0.01,5.0
band_5_15,standard,standard,band_5_15,505,independent_rms,201,-8.933319435949741e-09,6.088303017293129e-08,6.660644658040837e-08,1.308078310391074e-08,5.63808716606664e-09,0.048676064594194185,12,0.0020837497570623214,0.9898474651227898,0.007908885259600621,0.00015989986054732957,0.0012579247335233353,0.9845138631480005,0.9999918524852889,0.01,5.0
band_15_40,standard,standard,band_15_40,505,electrode,201,-2.378170396326726e-09,5.5127305387259184e-08,5.26801962053014e-08,1.488937306754076e-08,4.858433164614792e-09,0.1939178117025384,12,6.097319416759182e-05,0.0008421374766619126,0.9949149639012554,0.004181925427915041,0.0006893742833822096,1.0214287978804657,0.9999994087326973,0.01,15.0
band_15_40,standard,standard,band_15_40,505,independent_rms,201,-1.4591592346946975e-08,4.857702684546439e-08,5.145621528868105e-08,1.488937306754076e-08,4.858433164614792e-09,0.03330689875711298,12,0.00012943635576902944,0.0016583966986546252,0.9950283931451599,0.0031837738004163447,0.0008447495551998109,1.0091863581294034,0.9999985961024903,0.01,15.0
band_0p5_40,standard,standard,band_0p5_40,505,electrode,201,1.7571203630006173e-09,6.226245297114019e-08,6.283912235005573e-08,9.586686197845952e-09,5.706026157633536e-09,0.19536207846685788,12,0.11569833166816149,0.2501254206783985,0.6315814627708011,0.0025947848826390007,0.0056195138781131365,1.0296905284269264,0.9999751077087489,0.01,0.5
band_0p5_40,standard,standard,band_0p5_40,505,independent_rms,201,4.779574330372797e-09,6.362690818662031e-08,6.291617005160788e-08,9.586686197845952e-09,5.706026157633536e-09,0.02951749531517372,12,0.11150361519082076,0.24465501908935242,0.6416825325639386,0.002158833155888109,0.004222628061689187,1.0017148578368156,0.9999775033815173,0.01,0.5
standard,standard,standard,legacy_0p5_40,505,electrode,203,7.736488743821932e-09,1.1442582703580229e-07,1.4672466264187278e-07,1.8129021892428414e-08,6.414929834850125e-09,0.19275774971870271,12,0.12567922485108404,0.24591092644232534,0.6242620281168899,0.0041478205897005375,1.157989757881856e-17,1.0,1.0,0.1,0.5
