kind,condition,lead_i,lead_j,covariance
ma,covariance,V4,aVF,-7.876567780450672e-05
ma,covariance,V4,V1,0.0010040657745050351
ma,covariance,V4,V2,0.0013217876877273831
ma,covariance,V4,V3,0.000974544104760279
ma,covariance,V4,V4,0.004523982991032334
ma,covariance,V4,V5,0.0009950530932155935
ma,covariance,V4,V6,0.0009900870534654605
ma,covariance,V5,I,-0.0005599454621524712
ma,covariance,V5,II,-0.00016657929632491904
ma,covariance,V5,III,0.0003933661658275521
ma,covariance,V5,aVR,0.000363262379238695
ma,covariance,V5,aVL,-0.000476655813990012
ma,covariance,V5,aVF,0.00011339343475131644
ma,covariance,V5,V1,0.0005610208922613278
ma,covariance,V5,V2,0.0011459808469793708
ma,covariance,V5,V3,0.0007917728972566888
ma,covariance,V5,V4,0.0009950530932155935
ma,covariance,V5,V5,0.004153844469965884
ma,covariance,V5,V6,0.0005231770414503842
ma,covariance,V6,I,-0.00038147435222650504
ma,covariance,V6,II,-0.0005167925175812277
ma,covariance,V6,III,-0.00013531816535472375
ma,covariance,V6,aVR,0.00044913343490386644
ma,covariance,V6,aVL,-0.0001230780934358904
ma,covariance,V6,aVF,-0.00032605534146797576
ma,covariance,V6,V1,0.0015892722452709755
ma,covariance,V6,V2,0.0012174668911537508
ma,covariance,V6,V3,0.0007790517993739195
ma,covariance,V6,V4,0.0009900870534654605
ma,covariance,V6,V5,0.0005231770414503842
ma,covariance,V6,V6,0.005319066868666369
em,independent,I,I,0.004542700215706775
em,independent,I,II,0.000237807033566789
em,independent,I,III,0.00010925255501720906
em,independent,I,aVR,-0.00021015477586565796
em,independent,I,aVL,-0.00015557760118409811
em,independent,I,aVF,0.00011288538381150705
em,independent,I,V1,-2.9433161582984786e-05
em,independent,I,V2,-8.53749779108746e-05
em,independent,I,V3,3.781590730099406e-05
em,independent,I,V4,-0.00010358431373625945
em,independent,I,V5,6.908783373370573e-05
em,independent,I,V6,6.606422447666125e-05
em,independent,II,I,0.000237807033566789
em,independent,II,II,0.005248183623435363
em,independent,II,III,0.00030926465443941896
em,independent,II,aVR,-2.2126128539905724e-05
em,independent,II,aVL,0.00020600156014152893
em,independent,II,aVF,0.00016386335508837796
em,independent,II,V1,0.00018135045715656967
em,independent,II,V2,-4.837566625817495e-05
em,independent,II,V3,8.564991710008661e-05
em,independent,II,V4,0.00011784643971935713
em,independent,II,V5,-5.4540635964566216e-05
em,independent,II,V6,-0.00023768916978457696
em,independent,III,I,0.00010925255501720906
em,independent,III,II,0.00030926465443941896
em,independent,III,III,0.006691802364504895
em,independent,III,aVR,-0.00037566356015812267
em,independent,III,aVL,-4.865546102878904e-05
em,independent,III,aVF,5.0055345587219846e-05
em,independent,III,V1,-0.00018815914778842275
em,independent,III,V2,-7.910543376201003e-05
em,independent,III,V3,0.0002698372623583385
em,independent,III,V4,2.6087919572764756e-05
em,independent,III,V5,8.5951017838258e-05
em,independent,III,V6,-0.0005762502372170461
em,independent,aVR,I,-0.00021015477586565796
em,independent,aVR,II,-2.2126128539905724e-05
em,independent,aVR,III,-0.00037566356015812267
em,independent,aVR,aVR,0.005273608376273748
em,independent,aVR,aVL,-0.00014428571550985332
em,independent,aVR,aVF,-0.00020546699199108575
em,independent,aVR,V1,0.000166719031998033
em,independent,aVR,V2,-0.0002176841198946986
em,independent,aVR,V3,0.0003132172346649266
em,independent,aVR,V4,-5.389507757847676e-05
em,independent,aVR,V5,0.00013831576458064692
em,independent,aVR,V6,6.258367010186342e-05
em,independent,aVL,I,-0.00015557760118409811
em,independent,aVL,II,0.00020600156014152893
em,independent,aVL,III,-4.865546102878904e-05
em,independent,aVL,aVR,-0.00014428571550985332
em,independent,aVL,aVL,0.006306442025969372
em,independent,aVL,aVF,-0.0005469530506997518
em,independent,aVL,V1,-0.00012332156472184318
em,independent,aVL,V2,-1.9661294452734304e-05
em,independent,aVL,V3,-0.0004783749579993845
em,independent,aVL,V4,-6.478060852105252e-05
em,independent,aVL,V5,0.0004572596047356159
em,independent,aVL,V6,9.32667495937502e-05
em,independent,aVF,I,0.00011288538381150705
em,independent,aVF,II,0.00016386335508837796
em,independent,aVF,III,5.0055345587219846e-05
em,independent,aVF,aVR,-0.00020546699199108575
em,independent,aVF,aVL,-0.0005469530506997518
em,independent,aVF,aVF,0.004658868388713396
em,independent,aVF,V1,0.00024707912602045957
em,independent,aVF,V2,-0.00014002742259882335
em,independent,aVF,V3,0.00017549028147618664
em,independent,aVF,V4,-0.00014385270788569223
em,independent,aVF,V5,-0.0002275430068207149
em,independent,aVF,V6,-0.0005235832704951244
em,independent,V1,I,-2.9433161582984786e-05
em,independent,V1,II,0.00018135045715656967
em,independent,V1,III,-0.00018815914778842275
em,independent,V1,aVR,0.000166719031998033
em,independent,V1,aVL,-0.00012332156472184318
em,independent,V1,aVF,0.00024707912602045957
em,independent,V1,V1,0.004560208368217517
em,independent,V1,V2,0.00017294726134155867
em,independent,V1,V3,0.00025144033788896064
em,independent,V1,V4,0.00011840554568767123
em,independent,V1,V5,-0.00017069401572726025
em,independent,V1,V6,-0.0001101740298242791
em,independent,V2,I,-8.53749779108746e-05
em,independent,V2,II,-4.837566625817495e-05
em,independent,V2,III,-7.910543376201003e-05
em,independent,V2,aVR,-0.0002176841198946986
em,independent,V2,aVL,-1.9661294452734304e-05
em,independent,V2,aVF,-0.00014002742259882335
em,independent,V2,V1,0.00017294726134155867
em,independent,V2,V2,0.003930667809421136
em,independent,V2,V3,-0.00019665331979485005
em,independent,V2,V4,0.00010230887866498968
em,independent,V2,V5,0.00017815178337027924
em,independent,V2,V6,-6.128623724711626e-05
em,independent,V3,I,3.781590730099406e-05
em,independent,V3,II,8.564991710008661e-05
em,independent,V3,III,0.0002698372623583385
em,independent,V3,aVR,0.0003132172346649266
em,independent,V3,aVL,-0.0004783749579993845
em,independent,V3,aVF,0.00017549028147618664
em,independent,V3,V1,0.00025144033788896064
em,independent,V3,V2,-0.00019665331979485005
em,independent,V3,V3,0.004824092231213002
em,independent,V3,V4,-4.2191260993106436e-05
em,independent,V3,V5,-0.00015299345109556648
em,independent,V3,V6,-1.2798138012757562e-05
em,independent,V4,I,-0.00010358431373625945
em,independent,V4,II,0.00011784643971935713
em,independent,V4,III,2.6087919572764756e-05
em,independent,V4,aVR,-5.389507757847676e-05
em,independent,V4,aVL,-6.478060852105252e-05
em,independent,V4,aVF,-0.00014385270788569223
em,independent,V4,V1,0.00011840554568767123
em,independent,V4,V2,0.00010230887866498968
em,independent,V4,V3,-4.2191260993106436e-05
em,independent,V4,V4,0.004266542745417705
em,independent,V4,V5,-0.0002907926081754866
em,independent,V4,V6,-0.00027320262663411954
em,independent,V5,I,6.908783373370573e-05
em,independent,V5,II,-5.4540635964566216e-05
em,independent,V5,III,8.5951017838258e-05
em,independent,V5,aVR,0.00013831576458064692
em,independent,V5,aVL,0.0004572596047356159
em,independent,V5,aVF,-0.0002275430068207149
em,independent,V5,V1,-0.00017069401572726025
em,independent,V5,V2,0.00017815178337027924
em,independent,V5,V3,-0.00015299345109556648
em,independent,V5,V4,-0.0002907926081754866
em,independent,V5,V5,0.004852019257814073
em,independent,V5,V6,-0.00023258185666720924
em,independent,V6,I,6.606422447666125e-05
em,independent,V6,II,-0.00023768916978457696
em,independent,V6,III,-0.0005762502372170461
em,independent,V6,aVR,6.258367010186342e-05
em,independent,V6,aVL,9.32667495937502e-05
em,independent,V6,aVF,-0.0005235832704951244
em,independent,V6,V1,-0.0001101740298242791
em,independent,V6,V2,-6.128623724711626e-05
em,independent,V6,V3,-1.2798138012757562e-05
em,independent,V6,V4,-0.00027320262663411954
em,independent,V6,V5,-0.00023258185666720924
em,independent,V6,V6,0.005278768572270384
em,independent_rms,I,I,0.005500939994633086
em,independent_rms,I,II,2.8734905704602428e-05
em,independent_rms,I,III,8.094546501092346e-05
em,independent_rms,I,aVR,6.31680533214608e-05
em,independent_rms,I,aVL,0.00010109351289916322
em,independent_rms,I,aVF,-5.635763275439695e-05
em,independent_rms,I,V1,9.52582495322371e-05
em,independent_rms,I,V2,-0.0001394960422087639
em,independent_rms,I,V3,-0.00022699177464530714
em,independent_rms,I,V4,0.00022797886040016555
em,independent_rms,I,V5,5.078858947164883e-05
em,independent_rms,I,V6,-7.749313600687269e-05
em,independent_rms,II,I,2.8734905704602428e-05
em,independent_rms,II,II,0.005952198735836626
em,independent_rms,II,III,0.00018724563145717567
em,independent_rms,II,aVR,-0.0004098122634345645
em,independent_rms,II,aVL,-1.0129288430695734e-05
em,independent_rms,II,aVF,0.0002668606914958836
em,independent_rms,II,V1,0.00028285975043264587
em,independent_rms,II,V2,-0.00047256509385359985
em,independent_rms,II,V3,0.00016075781683106587
em,independent_rms,II,V4,0.0001449303389728864
em,independent_rms,II,V5,9.794494292709266e-05
em,independent_rms,II,V6,-0.0008803221418358278
em,independent_rms,III,I,8.094546501092346e-05
em,independent_rms,III,II,0.00018724563145717567
em,independent_rms,III,III,0.006027134972083652
em,independent_rms,III,aVR,-0.0002628347397429854
em,independent_rms,III,aVL,-0.0002738969823461985
em,independent_rms,III,aVF,-0.00013758500302714978
em,independent_rms,III,V1,-0.00026923235414064313
em,independent_rms,III,V2,-0.0005114524919064058
em,independent_rms,III,V3,0.0002804301139844963
em,independent_rms,III,V4,-0.00017561000755949045
em,independent_rms,III,V5,-9.225488226949573e-06
em,independent_rms,III,V6,-0.0003615515468158529
em,independent_rms,aVR,I,6.31680533214608e-05
em,independent_rms,aVR,II,-0.0004098122634345645
em,independent_rms,aVR,III,-0.0002628347397429854
em,independent_rms,aVR,aVR,0.004219785622213942
em,independent_rms,aVR,aVL,-2.6646590727465705e-05
em,independent_rms,aVR,aVF,-0.0001680088417810263
em,independent_rms,aVR,V1,0.00035454709336635147
em,independent_rms,aVR,V2,-6.818706567495909e-05
em,independent_rms,aVR,V3,0.0003333423329631119
em,independent_rms,aVR,V4,-1.7627770051998843e-05
em,independent_rms,aVR,V5,0.0003045465468859039
em,independent_rms,aVR,V6,0.0002625398609835721
em,independent_rms,aVL,I,0.00010109351289916322
em,independent_rms,aVL,II,-1.0129288430695734e-05
em,independent_rms,aVL,III,-0.0002738969823461985
em,independent_rms,aVL,aVR,-2.6646590727465705e-05
em,independent_rms,aVL,aVL,0.004275987799399214
em,independent_rms,aVL,aVF,-0.00034130273914175917
em,independent_rms,aVL,V1,-7.016730583443447e-05
em,independent_rms,aVL,V2,0.0001066842410363926
em,independent_rms,aVL,V3,-0.000457411917291748
em,independent_rms,aVL,V4,-0.00023423772405954237
em,independent_rms,aVL,V5,0.00025974212882041856
em,independent_rms,aVL,V6,-5.131741318059488e-05
em,independent_rms,aVF,I,-5.635763275439695e-05
em,independent_rms,aVF,II,0.0002668606914958836
em,independent_rms,aVF,III,-0.00013758500302714978
em,independent_rms,aVF,aVR,-0.0001680088417810263
em,independent_rms,aVF,aVL,-0.00034130273914175917
em,independent_rms,aVF,aVF,0.004614431855301866
em,independent_rms,aVF,V1,0.0002401329423300944
em,independent_rms,aVF,V2,-0.0003613548648924004
em,independent_rms,aVF,V3,0.00012299017565745274
em,independent_rms,aVF,V4,-0.0002453654658537391
em,independent_rms,aVF,V5,-0.00016656356585920793
em,independent_rms,aVF,V6,-0.0005422276318422291
em,independent_rms,V1,I,9.52582495322371e-05
em,independent_rms,V1,II,0.00028285975043264587
em,independent_rms,V1,III,-0.00026923235414064313
em,independent_rms,V1,aVR,0.00035454709336635147
em,independent_rms,V1,aVL,-7.016730583443447e-05
em,independent_rms,V1,aVF,0.0002401329423300944
em,independent_rms,V1,V1,0.004432884327705128
em,independent_rms,V1,V2,7.328319149091768e-05
em,independent_rms,V1,V3,0.00010024855275268071
em,independent_rms,V1,V4,0.00010205060133354439
em,independent_rms,V1,V5,-0.00023134513039731427
em,independent_rms,V1,V6,-0.00022883056940732052
em,independent_rms,V2,I,-0.0001394960422087639
em,independent_rms,V2,II,-0.00047256509385359985
em,independent_rms,V2,III,-0.0005114524919064058
em,independent_rms,V2,aVR,-6.818706567495909e-05
em,independent_rms,V2,aVL,0.0001066842410363926
em,independent_rms,V2,aVF,-0.0003613548648924004
em,independent_rms,V2,V1,7.328319149091768e-05
em,independent_rms,V2,V2,0.005585053731725317
em,independent_rms,V2,V3,-0.0005854199567165351
em,independent_rms,V2,V4,5.875369530621234e-05
em,independent_rms,V2,V5,0.00023644435988926768
em,independent_rms,V2,V6,-4.886359931281134e-05
em,independent_rms,V3,I,-0.00022699177464530714
em,independent_rms,V3,II,0.00016075781683106587
em,independent_rms,V3,III,0.0002804301139844963
em,independent_rms,V3,aVR,0.0003333423329631119
em,independent_rms,V3,aVL,-0.000457411917291748
em,independent_rms,V3,aVF,0.00012299017565745274
em,independent_rms,V3,V1,0.00010024855275268071
em,independent_rms,V3,V2,-0.0005854199567165351
em,independent_rms,V3,V3,0.004208668691851362
em,independent_rms,V3,V4,6.32321617654583e-05
em,independent_rms,V3,V5,-0.00039115547099276374
em,independent_rms,V3,V6,-0.00017383368793340558
em,independent_rms,V4,I,0.00022797886040016555
em,independent_rms,V4,II,0.0001449303389728864
em,independent_rms,V4,III,-0.00017561000755949045
em,independent_rms,V4,aVR,-1.7627770051998843e-05
em,independent_rms,V4,aVL,-0.00023423772405954237
em,independent_rms,V4,aVF,-0.0002453654658537391
em,independent_rms,V4,V1,0.00010205060133354439
em,independent_rms,V4,V2,5.875369530621234e-05
em,independent_rms,V4,V3,6.32321617654583e-05
em,independent_rms,V4,V4,0.004808577173608917
em,independent_rms,V4,V5,-0.00011091675137386992
em,independent_rms,V4,V6,1.049348513634686e-05
em,independent_rms,V5,I,5.078858947164883e-05
em,independent_rms,V5,II,9.794494292709266e-05
em,independent_rms,V5,III,-9.225488226949573e-06
em,independent_rms,V5,aVR,0.0003045465468859039
em,independent_rms,V5,aVL,0.00025974212882041856
em,independent_rms,V5,aVF,-0.00016656356585920793
em,independent_rms,V5,V1,-0.00023134513039731427
em,independent_rms,V5,V2,0.00023644435988926768
em,independent_rms,V5,V3,-0.00039115547099276374
em,independent_rms,V5,V4,-0.00011091675137386992
em,independent_rms,V5,V5,0.005024574405644593
em,independent_rms,V5,V6,-0.00048532695684489206
em,independent_rms,V6,I,-7.749313600687269e-05
em,independent_rms,V6,II,-0.0008803221418358278
em,independent_rms,V6,III,-0.0003615515468158529
em,independent_rms,V6,aVR,0.0002625398609835721
em,independent_rms,V6,aVL,-5.131741318059488e-05
em,independent_rms,V6,aVF,-0.0005422276318422291
em,independent_rms,V6,V1,-0.00022883056940732052
em,independent_rms,V6,V2,-4.886359931281134e-05
em,independent_rms,V6,V3,-0.00017383368793340558
em,independent_rms,V6,V4,1.049348513634686e-05
em,independent_rms,V6,V5,-0.00048532695684489206
em,independent_rms,V6,V6,0.0057836666689536605
em,electrode,I,I,0.005500939994633087
em,electrode,I,II,0.0027130018791930296
em,electrode,I,III,-0.0027879381154400566
em,electrode,I,aVR,-0.004106970936913057
em,electrode,I,aVL,0.00414443905503657
em,electrode,I,aVF,-3.7468118123513176e-05
em,electrode,I,V1,-0.00017042821882076042
em,electrode,I,V2,-0.00028636366806070304
em,electrode,I,V3,0.00016205009627130333
em,electrode,I,V4,-0.0004170126565430748
em,electrode,I,V5,-6.537539202226083e-05
em,electrode,I,V6,0.000310492398893025
em,electrode,II,I,0.0027130018791930296
em,electrode,II,II,0.005952198735836625
em,electrode,II,III,0.0032391968566435956
em,electrode,II,aVR,-0.004332600307514828
em,electrode,II,aVL,-0.000263097488725283
em,electrode,II,aVF,0.00459569779624011
em,electrode,II,V1,-9.932932175709856e-05
em,electrode,II,V2,-0.0002014036065670863
em,electrode,II,V3,0.00015789227426691243
em,electrode,II,V4,-0.0001832111339897126
em,electrode,II,V5,-0.00020917860657892985
em,electrode,II,V6,0.0007401258490508502
em,electrode,III,I,-0.0027879381154400566
em,electrode,III,II,0.0032391968566435956
em,electrode,III,III,0.006027134972083651
em,electrode,III,aVR,-0.00022562937060176946
em,electrode,III,aVL,-0.004407536543761853
em,electrode,III,aVF,0.004633165914363623
em,electrode,III,V1,7.109889706366229e-05
em,electrode,III,V2,8.496006149361657e-05
em,electrode,III,V3,-4.157822004390765e-06
em,electrode,III,V4,0.00023380152255336208
em,electrode,III,V5,-0.00014380321455666933
em,electrode,III,V6,0.0004296334501578254
em,electrode,aVR,I,-0.004106970936913057
em,electrode,aVR,II,-0.004332600307514828
em,electrode,aVR,III,-0.00022562937060176946
em,electrode,aVR,aVR,0.004219785622213943
em,electrode,aVR,aVL,-0.0019406707831556432
em,electrode,aVR,aVF,-0.002279114839058299
em,electrode,aVR,V1,0.0001348787702889295
em,electrode,aVR,V2,0.0002438836373138946
em,electrode,aVR,V3,-0.00015997118526910796
em,electrode,aVR,V4,0.00030011189526639383
em,electrode,aVR,V5,0.00013727699930059554
em,electrode,aVR,V6,-0.0005253091239719377
em,electrode,aVL,I,0.00414443905503657
em,electrode,aVL,II,-0.000263097488725283
em,electrode,aVL,III,-0.004407536543761853
em,electrode,aVL,aVR,-0.0019406707831556432
em,electrode,aVL,aVL,0.004275987799399213
em,electrode,aVL,aVF,-0.0023353170162435685
em,electrode,aVL,V1,-0.00012076355794221101
em,electrode,aVL,V2,-0.00018566186477715984
em,electrode,aVL,V3,8.31039591378471e-05
em,electrode,aVL,V4,-0.0003254070895482185
em,electrode,aVL,V5,3.9213911267204144e-05
em,electrode,aVL,V6,-5.957052563240011e-05
em,electrode,aVF,I,-3.7468118123513176e-05
em,electrode,aVF,II,0.00459569779624011
em,electrode,aVF,III,0.004633165914363623
em,electrode,aVF,aVR,-0.002279114839058299
em,electrode,aVF,aVL,-0.0023353170162435685
em,electrode,aVF,aVF,0.004614431855301865
em,electrode,aVF,V1,-1.4115212346718029e-05
em,electrode,aVF,V2,-5.822177253673426e-05
em,electrode,aVF,V3,7.686722613126079e-05
em,electrode,aVF,V4,2.529519428182475e-05
em,electrode,aVF,V5,-0.00017649091056779988
em,electrode,aVF,V6,0.0005848796496043378
em,electrode,V1,I,-0.00017042821882076042
em,electrode,V1,II,-9.932932175709856e-05
em,electrode,V1,III,7.109889706366229e-05
em,electrode,V1,aVR,0.0001348787702889295
em,electrode,V1,aVL,-0.00012076355794221101
em,electrode,V1,aVF,-1.4115212346718029e-05
em,electrode,V1,V1,0.004432884327705127
em,electrode,V1,V2,0.0009246530726038995
em,electrode,V1,V3,0.0010729806739547237
em,electrode,V1,V4,0.001012643098894572
em,electrode,V1,V5,0.001071152935390574
em,electrode,V1,V6,0.0011299352282957288
em,electrode,V2,I,-0.00028636366806070304
em,electrode,V2,II,-0.0002014036065670863
em,electrode,V2,III,8.496006149361657e-05
em,electrode,V2,aVR,0.0002438836373138946
em,electrode,V2,aVL,-0.00018566186477715984
em,electrode,V2,aVF,-5.822177253673426e-05
em,electrode,V2,V1,0.0009246530726038995
em,electrode,V2,V2,0.005585053731725317
em,electrode,V2,V3,0.0012049018130023497
em,electrode,V2,V4,0.0010452164703044398
em,electrode,V2,V5,0.0016449022324262431
em,electrode,V2,V6,0.0010364444204025581
em,electrode,V3,I,0.00016205009627130333
em,electrode,V3,II,0.00015789227426691243
em,electrode,V3,III,-4.157822004390765e-06
em,electrode,V3,aVR,-0.00015997118526910796
em,electrode,V3,aVL,8.31039591378471e-05
em,electrode,V3,aVF,7.686722613126079e-05
em,electrode,V3,V1,0.0010729806739547237
em,electrode,V3,V2,0.0012049018130023497
em,electrode,V3,V3,0.004208668691851361
em,electrode,V3,V4,0.0008976423173902316
em,electrode,V3,V5,0.0013006163466743497
em,electrode,V3,V6,0.0010085328063175305
em,electrode,V4,I,-0.0004170126565430748
em,electrode,V4,II,-0.0001832111339897126
em,electrode,V4,III,0.00023380152255336208
em,electrode,V4,aVR,0.00030011189526639383
em,electrode,V4,aVL,-0.0003254070895482185
em,electrode,V4,aVF,2.529519428182475e-05
em,electrode,V4,V1,0.001012643098894572
em,electrode,V4,V2,0.0010452164703044398
em,electrode,V4,V3,0.0008976423173902316
em,electrode,V4,V4,0.004808577173608917
em,electrode,V4,V5,0.0009039586205429455
em,electrode,V4,V6,0.0007058950762652104
em,electrode,V5,I,-6.537539202226083e-05
em,electrode,V5,II,-0.00020917860657892985
em,electrode,V5,III,-0.00014380321455666933
em,electrode,V5,aVR,0.00013727699930059554
em,electrode,V5,aVL,3.9213911267204144e-05
em,electrode,V5,aVF,-0.00017649091056779988
em,electrode,V5,V1,0.001071152935390574
em,electrode,V5,V2,0.0016449022324262431
em,electrode,V5,V3,0.0013006163466743497
em,electrode,V5,V4,0.0009039586205429455
em,electrode,V5,V5,0.005024574405644594
em,electrode,V5,V6,0.0005461470770741361
em,electrode,V6,I,0.000310492398893025
em,electrode,V6,II,0.0007401258490508502
em,electrode,V6,III,0.0004296334501578254
em,electrode,V6,aVR,-0.0005253091239719377
em,electrode,V6,aVL,-5.957052563240011e-05
em,electrode,V6,aVF,0.0005848796496043378
em,electrode,V6,V1,0.0011299352282957288
em,electrode,V6,V2,0.0010364444204025581
em,electrode,V6,V3,0.0010085328063175305
em,electrode,V6,V4,0.0007058950762652104
em,electrode,V6,V5,0.0005461470770741361
em,electrode,V6,V6,0.0057836666689536605
em,covariance,I,I,0.005500939994633085
em,covariance,I,II,0.0027130018791930288
em,covariance,I,III,-0.002787938115440056
em,covariance,I,aVR,-0.004106970936913057
em,covariance,I,aVL,0.0041444390550365705
em,covariance,I,aVF,-3.746811812351332e-05
em,covariance,I,V1,-0.0001704282188207606
em,covariance,I,V2,-0.0002863636680607024
em,covariance,I,V3,0.0001620500962713034
em,covariance,I,V4,-0.0004170126565430737
em,covariance,I,V5,-6.537539202226018e-05
em,covariance,I,V6,0.00031049239889302586
em,covariance,II,I,0.0027130018791930288
em,covariance,II,II,0.005952198735836625
em,covariance,II,III,0.0032391968566435956
em,covariance,II,aVR,-0.004332600307514826
em,covariance,II,aVL,-0.00026309748872528296
em,covariance,II,aVF,0.004595697796240109
em,covariance,II,V1,-9.932932175709804e-05
em,covariance,II,V2,-0.00020140360656708547
em,covariance,II,V3,0.0001578922742669127
em,covariance,II,V4,-0.00018321113398971133
em,covariance,II,V5,-0.000209178606578929
em,covariance,II,V6,0.0007401258490508502
em,covariance,III,I,-0.002787938115440056
em,covariance,III,II,0.0032391968566435956
em,covariance,III,III,0.006027134972083651
em,covariance,III,aVR,-0.00022562937060176946
em,covariance,III,aVL,-0.004407536543761853
em,covariance,III,aVF,0.004633165914363624
em,covariance,III,V1,7.109889706366238e-05
em,covariance,III,V2,8.49600614936164e-05
em,covariance,III,V3,-4.157822004390798e-06
em,covariance,III,V4,0.0002338015225533616
em,covariance,III,V5,-0.00014380321455666935
em,covariance,III,V6,0.0004296334501578244
em,covariance,aVR,I,-0.004106970936913057
em,covariance,aVR,II,-0.004332600307514826
em,covariance,aVR,III,-0.00022562937060176946
em,covariance,aVR,aVR,0.004219785622213944
em,covariance,aVR,aVL,-0.0019406707831556437
em,covariance,aVR,aVF,-0.0022791148390582977
em,covariance,aVR,V1,0.0001348787702889296
em,covariance,aVR,V2,0.00024388363731389363
em,covariance,aVR,V3,-0.00015997118526910788
em,covariance,aVR,V4,0.0003001118952663927
em,covariance,aVR,V5,0.000137276999300594
em,covariance,aVR,V6,-0.0005253091239719375
em,covariance,aVL,I,0.0041444390550365705
em,covariance,aVL,II,-0.00026309748872528296
em,covariance,aVL,III,-0.004407536543761853
em,covariance,aVL,aVR,-0.0019406707831556437
em,covariance,aVL,aVL,0.004275987799399213
em,covariance,aVL,aVF,-0.002335317016243569
em,covariance,aVL,V1,-0.0001207635579422113
em,covariance,aVL,V2,-0.00018566186477716025
em,covariance,aVL,V3,8.31039591378469e-05
em,covariance,aVL,V4,-0.00032540708954821747
em,covariance,aVL,V5,3.921391126720409e-05
em,covariance,aVL,V6,-5.95705256324001e-05
em,covariance,aVF,I,-3.746811812351332e-05
em,covariance,aVF,II,0.004595697796240109
em,covariance,aVF,III,0.004633165914363624
em,covariance,aVF,aVR,-0.0022791148390582977
em,covariance,aVF,aVL,-0.002335317016243569
em,covariance,aVF,aVF,0.004614431855301867
em,covariance,aVF,V1,-1.4115212346717971e-05
em,covariance,aVF,V2,-5.822177253673356e-05
em,covariance,aVF,V3,7.686722613126135e-05
em,covariance,aVF,V4,2.529519428182503e-05
em,covariance,aVF,V5,-0.0001764909105677992
em,covariance,aVF,V6,0.0005848796496043375
em,covariance,V1,I,-0.0001704282188207606
em,covariance,V1,II,-9.932932175709804e-05
em,covariance,V1,III,7.109889706366238e-05
em,covariance,V1,aVR,0.0001348787702889296
em,covariance,V1,aVL,-0.0001207635579422113
em,covariance,V1,aVF,-1.4115212346717971e-05
em,covariance,V1,V1,0.0044328843277051284
em,covariance,V1,V2,0.0009246530726038995
em,covariance,V1,V3,0.0010729806739547235
em,covariance,V1,V4,0.0010126430988945717
em,covariance,V1,V5,0.0010711529353905744
em,covariance,V1,V6,0.0011299352282957288
em,covariance,V2,I,-0.0002863636680607024
em,covariance,V2,II,-0.00020140360656708547
em,covariance,V2,III,8.49600614936164e-05
em,covariance,V2,aVR,0.00024388363731389363
em,covariance,V2,aVL,-0.00018566186477716025
em,covariance,V2,aVF,-5.822177253673356e-05
em,covariance,V2,V1,0.0009246530726038995
em,covariance,V2,V2,0.00558505373172532
em,covariance,V2,V3,0.0012049018130023494
em,covariance,V2,V4,0.0010452164703044393
em,covariance,V2,V5,0.0016449022324262438
em,covariance,V2,V6,0.0010364444204025581
em,covariance,V3,I,0.0001620500962713034
em,covariance,V3,II,0.0001578922742669127
em,covariance,V3,III,-4.157822004390798e-06
em,covariance,V3,aVR,-0.00015997118526910788
em,covariance,V3,aVL,8.31039591378469e-05
em,covariance,V3,aVF,7.686722613126135e-05
em,covariance,V3,V1,0.0010729806739547235
em,covariance,V3,V2,0.0012049018130023494
em,covariance,V3,V3,0.004208668691851363
em,covariance,V3,V4,0.0008976423173902315
em,covariance,V3,V5,0.0013006163466743493
em,covariance,V3,V6,0.0010085328063175318
em,covariance,V4,I,-0.0004170126565430737
em,covariance,V4,II,-0.00018321113398971133
em,covariance,V4,III,0.0002338015225533616
em,covariance,V4,aVR,0.0003001118952663927
em,covariance,V4,aVL,-0.00032540708954821747
em,covariance,V4,aVF,2.529519428182503e-05
em,covariance,V4,V1,0.0010126430988945717
em,covariance,V4,V2,0.0010452164703044393
em,covariance,V4,V3,0.0008976423173902315
em,covariance,V4,V4,0.0048085771736089186
em,covariance,V4,V5,0.0009039586205429452
em,covariance,V4,V6,0.0007058950762652115
em,covariance,V5,I,-6.537539202226018e-05
em,covariance,V5,II,-0.000209178606578929
em,covariance,V5,III,-0.00014380321455666935
em,covariance,V5,aVR,0.000137276999300594
em,covariance,V5,aVL,3.921391126720409e-05
em,covariance,V5,aVF,-0.0001764909105677992
em,covariance,V5,V1,0.0010711529353905744
em,covariance,V5,V2,0.0016449022324262438
em,covariance,V5,V3,0.0013006163466743493
em,covariance,V5,V4,0.0009039586205429452
em,covariance,V5,V5,0.005024574405644593
em,covariance,V5,V6,0.000546147077074137
em,covariance,V6,I,0.00031049239889302586
em,covariance,V6,II,0.0007401258490508502
em,covariance,V6,III,0.0004296334501578244
em,covariance,V6,aVR,-0.0005253091239719375
em,covariance,V6,aVL,-5.95705256324001e-05
em,covariance,V6,aVF,0.0005848796496043375
em,covariance,V6,V1,0.0011299352282957288
em,covariance,V6,V2,0.0010364444204025581
em,covariance,V6,V3,0.0010085328063175318
em,covariance,V6,V4,0.0007058950762652115
em,covariance,V6,V5,0.000546147077074137
em,covariance,V6,V6,0.005783666668953661
