condition,mode,snr_db,noise_seed,metric,n_rows,n_records,n_patients,n_noise_bases,n_finite,n_null,n_positive_inf,n_negative_inf,n_anomalous,unit,min,p05,p25,median,p75,p95,max,mean,sd
S_01,S_01,5,404,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_01,S_01,5,404,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.2838514298040282,0.2980906712240527,0.3078728181809194,0.3143262383935108,0.32093785080993653,0.33018072584334957,0.34654806123837034,0.31431202901878147,0.00976499566213327
S_01,S_01,5,505,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,6.440641093820406,6.5352962698692885,6.593527322969603,6.633174952878612,6.676004746424782,6.738408352359632,6.858110003168952,6.635212309741816,0.06181497557681819
S_01,S_01,5,505,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,1.4406412116591154,1.5352963718542183,1.5935274306258194,1.6331750699556302,1.6760048584603546,1.7384084726136364,1.8581101097233454,1.6352124217416149,0.061814975840701655
S_01,S_01,5,505,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999864512241,4.999999875763023,4.999999883326886,4.999999888069574,4.999999892770673,4.999999900172255,4.999999909912421,4.999999888000187,7.274931586001847e-09
S_01,S_01,5,505,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_01,S_01,5,505,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.28231210307424764,0.297785595939932,0.30713853184665885,0.31343435059496916,0.3201727050194745,0.3298701202363773,0.34808933295560773,0.31368718102619153,0.009760633560262987
S_01,S_01,5,8128,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,6.455604510887766,6.5399993159368845,6.593252263963197,6.635512602500342,6.676475789248653,6.736186892854617,6.884111276797308,6.6359330034836725,0.06002383084234624
S_01,S_01,5,8128,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,1.455604621406679,1.539999422118385,1.5932523778181729,1.635512715605342,1.676475909116387,1.7361869967224863,1.8841113935708287,1.6359331155166694,0.060023830932674334
S_01,S_01,5,8128,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999857167722,4.999999876284417,4.999999883079951,4.999999887890629,4.999999892745125,4.999999900164785,4.99999991160541,4.99999988796699,7.227289007869813e-09
S_01,S_01,5,8128,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_01,S_01,5,8128,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.28478440806400496,0.2985449315446559,0.30709393709382804,0.3138041143628262,0.32024738456252627,0.3295293396974301,0.35198055970301567,0.31380502884405703,0.009475940710146073
S_01,S_01,10,101,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,11.39959671607029,11.537435558092229,11.59682147463127,11.635765436548557,11.677480198019019,11.7393689411435,11.829757277001917,11.637154141982005,0.06099123281230129
S_01,S_01,10,101,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,1.3995966429487072,1.5374355012353456,1.5968214165692505,1.6357653746654823,1.6774801346739876,1.7393688805153453,1.8297572194460119,1.637154083372804,0.060991232857145826
S_01,S_01,10,101,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000026865285,10.000000043752891,10.000000052509192,10.000000058705593,10.000000064729008,10.000000073156858,10.000000087807932,10.000000058609205,8.974355880512413e-09
S_01,S_01,10,101,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_01,S_01,10,101,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.27549756500774614,0.29813101636645717,0.3076638104687502,0.3138438664860431,0.3204032870879206,0.3300191316750741,0.3438187912216444,0.31399576347143215,0.009631866562443164
S_01,S_01,10,202,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,11.41603718544946,11.537840952850543,11.596200348045684,11.632951653479575,11.677701034702055,11.737408124722139,11.872153568365107,11.635661551149926,0.06122763930261742
S_01,S_01,10,202,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,1.4160371349159466,1.537840879354787,1.5962002919560891,1.63295158722869,1.6777009766727007,1.7374080671484118,1.8721535170843464,1.6356614924780695,0.06122763940560676
S_01,S_01,10,202,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.00000002629304,10.00000004402006,10.000000052212247,10.000000058411448,10.000000064908479,10.000000074320127,10.000000087813273,10.000000058671858,9.332501583031943e-09
S_01,S_01,10,202,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_01,S_01,10,202,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.2782348550900002,0.2981965163334403,0.3075665453337314,0.3133990955403094,0.3204372993514844,0.32971704385298656,0.3501927376182993,0.3137594437503713,0.009669702527000003
S_01,S_01,10,303,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,11.434072019002738,11.542231693032429,11.596225571468953,11.636268108512741,11.679249299215794,11.742349393352917,11.83728769086562,11.637872083700612,0.06119651451103812
S_01,S_01,10,303,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,1.4340719584588981,1.5422316397636309,1.5962254986687219,1.6362680516116295,1.6792492328662743,1.7423493266279337,1.8372876323089262,1.6378720253812376,0.061196514537179045
S_01,S_01,10,303,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000026900713,10.000000043555534,10.000000052400821,10.000000058356836,10.000000064257982,10.000000073210002,10.000000088970467,10.000000058319381,8.900036305007813e-09
S_01,S_01,10,303,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_01,S_01,10,303,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.28122577351271244,0.29890588539851637,0.30756843683492846,0.3139231800166049,0.3206798027711554,0.33047828515468036,0.3449556867273623,0.31410874407443234,0.009653978533758368
S_01,S_01,10,404,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,11.449962304253603,11.537179475495046,11.598131300641446,11.638820443009077,11.680902980768845,11.74041426426394,11.847857911459387,11.639169089388997,0.0618585325045879
S_01,S_01,10,404,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,1.449962241273863,1.5371794162011874,1.5981312404972798,1.6388203934833492,1.6809029298427085,1.740414218152027,1.8478578592332953,1.6391690312013059,0.061858532752329706
S_01,S_01,10,404,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000031265905,10.000000043436296,10.000000052215967,10.000000058050789,10.000000064467631,10.000000072661347,10.000000085869473,10.000000058187693,8.887806309262609e-09
S_01,S_01,10,404,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_01,S_01,10,404,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.28385143115595185,0.29809067104521636,0.3078728186084044,0.31432623869277676,0.32093785051947504,0.33018072544924326,0.3465480620529917,0.31431202899887684,0.009764995646240438
S_01,S_01,10,505,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,11.440641286681752,11.535296419655008,11.593527489749903,11.633175114112488,11.676004923559308,11.738408544117027,11.858110175527267,11.63521248008191,0.06181497598626328
S_01,S_01,10,505,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,1.4406412162349744,1.5352963674580515,1.5935274308492893,1.633175061609149,1.676004858886628,1.7384084756713436,1.8581101191843854,1.6352124217118376,0.061814976016774346
S_01,S_01,10,505,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000025083368,10.000000043459544,10.000000052549595,10.00000005806612,10.000000064378249,10.000000072861976,10.00000008804092,10.000000058370077,8.952233656287306e-09
S_01,S_01,10,505,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_01,S_01,10,505,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.28231210383042554,0.29778559522911463,0.30713853188231,0.3134343492755076,0.32017270508620194,0.3298701208439731,0.3480893343757854,0.31368718102109083,0.009760633587990978
S_01,S_01,10,8128,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,11.455604680596128,11.539999475296359,11.593252425454022,11.635512774897894,11.676475949442906,11.736187052402917,11.884111431189798,11.63593317415584,0.060023831062918274
S_01,S_01,10,8128,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,1.4556046179420177,1.5399994215842487,1.5932523762947608,1.635512711944103,1.6764759049577385,1.7361869925283966,1.8841113928065003,1.6359331155919445,0.06002383095638045
S_01,S_01,10,8128,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.000000027387335,10.000000044080982,10.00000005261203,10.000000058554688,10.000000064761636,10.000000072903756,10.000000083721725,10.0000000585639,8.93224625318438e-09
S_01,S_01,10,8128,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_01,S_01,10,8128,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.28478440749342887,0.29854493145838934,0.3070939368507685,0.31380411378433887,0.3202473835399977,0.329529339049944,0.3519805595889687,0.313805028855896,0.009475940714370258
S_02,S_02,0,101,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9260757256731538,1.0598992702517607,1.110116915733442,1.1442659315249206,1.1810986436499167,1.2304659363166282,1.3025977734749898,1.1452487221931817,0.051724157955347225
S_02,S_02,0,101,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9260757158570514,1.0598992728605214,1.1101169209773767,1.1442659328253812,1.181098642762049,1.2304659335660186,1.3025977740541572,1.1452487220504621,0.05172415811282459
S_02,S_02,0,101,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-2.098133176035572e-08,-8.89110961724275e-09,-3.5545321378333747e-09,1.1743097723793888e-10,4.066649928058435e-09,9.06776817063554e-09,1.8968566164855405e-08,1.4270195613327855e-10,5.498476213868005e-09
S_02,S_02,0,101,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,0,101,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.19203612733180223,0.21655346790497307,0.2255596364743998,0.23162536275770462,0.23811515691949278,0.24672649537687508,0.2591344378112952,0.2317451334395172,0.009149390059285289
S_02,S_02,0,202,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9755866573349083,1.0594845686716683,1.1086795119647763,1.1429140051288278,1.1792260759220778,1.2280538750785144,1.350140460677269,1.1437122799658581,0.05191919556040868
S_02,S_02,0,202,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9755866561819292,1.0594845729500155,1.1086795141876697,1.142914008910398,1.1792260810895785,1.2280538782598298,1.3501404616254933,1.1437122799616557,0.05191919565193286
S_02,S_02,0,202,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.955361552747304e-08,-8.783663238156905e-09,-3.658150450150839e-09,-4.1196310453218914e-11,3.6784276017734526e-09,8.886805709133228e-09,1.781409261333606e-08,4.184711068855733e-12,5.426779152914215e-09
S_02,S_02,0,202,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,0,202,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.2011946711633312,0.216478186436585,0.22530432000202133,0.23138584631750153,0.23778580046236303,0.24630759385480913,0.26719931546833414,0.23147289811719293,0.009182971880622502
S_02,S_02,0,303,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9924023035433884,1.061471568223625,1.1072560113236134,1.142076901190154,1.1786975803166964,1.233024953575547,1.3208125732865714,1.1441199850522614,0.05194524192802176
S_02,S_02,0,303,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9924023015876465,1.0614715682404445,1.107256008809976,1.1420769035908758,1.1786975796885708,1.2330249550359527,1.3208125606298513,1.1441199848763592,0.05194524197777061
S_02,S_02,0,303,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.7899833452629196e-08,-9.07870221657078e-09,-3.5225186356545192e-09,1.2109686810193737e-10,3.885488959538924e-09,9.365360252995188e-09,2.0260786179404834e-08,1.7588460672192335e-10,5.563760666139163e-09
S_02,S_02,0,303,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,0,303,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.20428133855177516,0.2168367754104092,0.2250512359192429,0.23123826678669038,0.2376933949292692,0.24717008890652792,0.2622347627449602,0.23154500790839266,0.009181497461318697
S_02,S_02,0,404,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9653666625566957,1.0604225326738197,1.1111732427994203,1.1466164367021765,1.1820558440589615,1.23234427059796,1.3473350728504072,1.1469974111028731,0.0526153063324365
S_02,S_02,0,404,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9653666630459197,1.0604225328657835,1.1111732356577237,1.1466164360997297,1.1820558439001734,1.23234426738996,1.347335072789875,1.1469974110441432,0.05261530637592401
S_02,S_02,0,404,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.7397665226181938e-08,-9.289012370087923e-09,-3.7962650462571275e-09,2.626982311206341e-10,3.921422934974667e-09,9.273332024024448e-09,1.667485447109543e-08,5.871308709749842e-11,5.641287400289974e-09
S_02,S_02,0,404,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,0,404,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.19931316804487223,0.21664762431769072,0.22574879070562692,0.2320419570982198,0.2382831774507107,0.24705119370021555,0.26672646093917685,0.23205252937525048,0.009300436591359016
S_02,S_02,0,505,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9552463859460556,1.059380627862637,1.1082899429840811,1.1422132647114265,1.177843716301568,1.233280275074127,1.3301566768133726,1.1436875245998737,0.05313788505106723
S_02,S_02,0,505,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9552463777974172,1.0593806273574982,1.1082899382156577,1.1422132626722743,1.1778437190981872,1.2332802733670492,1.3301566779558882,1.143687524537336,0.0531378850283023
S_02,S_02,0,505,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.9455931565491147e-08,-9.329229984681375e-09,-3.7740677949898585e-09,2.2095345942333088e-10,3.912581739687418e-09,9.100622566270368e-09,1.581433203789802e-08,6.252055638090216e-11,5.5381279101630396e-09
S_02,S_02,0,505,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,0,505,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.19744665171309755,0.2164591516135371,0.22523422649170077,0.23126222324696877,0.2375435181711667,0.24721356912587228,0.26382047248396573,0.23146591652040976,0.009397346512184613
S_02,S_02,0,8128,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9349997975791168,1.059183541883027,1.1091435427123453,1.1426664316941615,1.1793378910338226,1.2308977654029694,1.3220735612122203,1.143862254444107,0.05182890300871196
S_02,S_02,0,8128,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9349997987743462,1.059183536062353,1.1091435415323592,1.1426664344222162,1.1793378890835597,1.2308977628466988,1.322073564463695,1.1438622545846129,0.05182890307003943
S_02,S_02,0,8128,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,-1.9927811712804077e-08,-9.1567482762343e-09,-3.931789699872179e-09,9.281892947410076e-12,3.5793318649020393e-09,9.225360782840945e-09,2.0920098793816365e-08,-1.4052287488622566e-10,5.5486934639918e-09
S_02,S_02,0,8128,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,0,8128,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.19369852194636314,0.21642358434334757,0.22538644866854515,0.23134235316387813,0.23780541518837073,0.24680051476756595,0.2624489635459034,0.23149961587193593,0.009169662957326737
S_02,S_02,5,101,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,5.926075600651135,6.059899164602859,6.1101167984525615,6.144265829143155,6.1810985228838256,6.230465821356229,6.30259766843716,6.145248610114633,0.05172415820438218
S_02,S_02,5,101,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9260757126524782,1.0598992773480518,1.110116922216792,1.1442659354537206,1.1810986372100067,1.2304659293247378,1.302597781095924,1.1452487220788736,0.05172415809130531
S_02,S_02,5,101,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999860171224,4.999999875722101,4.999999883178358,4.9999998879354415,4.999999893219534,4.999999900185139,4.999999912790367,4.999999888035749,7.400714296062806e-09
S_02,S_02,5,101,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,5,101,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.1920361267356217,0.21655346871450312,0.2255596366954138,0.23162536299621683,0.23811515594549565,0.24672649464122204,0.2591344390125544,0.23174513344458927,0.00914939005521088
S_02,S_02,5,202,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,5.97558654384049,6.0594844532188405,6.108679392716555,6.142913897371894,6.179225962570751,6.228053766876365,6.350140349084863,6.14371216794464,0.051919195691388545
S_02,S_02,5,202,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9755866504646877,1.0594845729357558,1.1086795088551828,1.1429140068121477,1.1792260793098281,1.2280538786146575,1.3501404607682541,1.1437122800352995,0.051919195614787424
S_02,S_02,5,202,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999864416957,4.999999876424811,4.999999882918232,4.999999887990326,4.999999892712462,4.99999989926639,4.999999911521841,4.999999887909331,7.16382048621487e-09
S_02,S_02,5,202,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,5,202,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.20119467011174916,0.21647818643401373,0.22530431905080936,0.23138584594614453,0.23778580015000556,0.24630759391637216,0.2671993153236891,0.23147289813030444,0.00918297187364433
S_02,S_02,5,303,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,5.992402186870694,6.061471452858404,6.107255900375704,6.142076804158486,6.178697472284089,6.233024839696582,6.320812463815696,6.144119873231918,0.051945242200468214
S_02,S_02,5,303,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9924022965106603,1.0614715707495717,1.1072560095046133,1.1420769103050028,1.178697580829193,1.2330249526933648,1.3208125614447823,1.1441199848554187,0.051945242057522684
S_02,S_02,5,303,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999861012845,4.999999876629816,4.9999998832686385,4.99999988838025,4.9999998933206875,4.99999990045166,4.999999909169233,4.999999888376487,7.289476913293576e-09
S_02,S_02,5,303,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,5,303,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.20428133762156472,0.2168367758628822,0.2250512360431966,0.23123826712569562,0.23769339529363245,0.24717008850044492,0.262234762883398,0.23154500790451973,0.009181497475215215
S_02,S_02,5,404,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,5.965366541296183,6.060422432563329,6.11117312137474,6.146616315578299,6.182055730216388,6.232344143623397,6.347334964109007,6.1469972990843464,0.05261530608623709
S_02,S_02,5,404,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9653666613938306,1.0604225382775383,1.1111732362597528,1.1466164326927557,1.1820558459063286,1.2323442685153927,1.3473350744381336,1.1469974109710683,0.05261530628203975
S_02,S_02,5,404,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999861357033,4.9999998759934,4.999999883068953,4.999999888102085,4.999999892961066,4.999999900089801,4.999999914999575,4.999999888113266,7.279750378529184e-09
S_02,S_02,5,404,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,5,404,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.19931316774028487,0.2166476252938293,0.2257487905596774,0.23204195649576803,0.23828317780257607,0.24705119389533586,0.26672646121747284,0.23205252936253276,0.00930043657422098
S_02,S_02,5,505,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,5.955246273075861,6.059380518638494,6.108289842834832,6.142213158884413,6.177843605672754,6.233280164860576,6.330156565250013,6.143687412606018,0.053137884769790276
S_02,S_02,5,505,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.955246379830721,1.059380632267708,1.108289942400277,1.1422132637024012,1.1778437183699342,1.2332802753110843,1.3301566783857726,1.1436875245765254,0.05313788490620225
S_02,S_02,5,505,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.999999858696412,4.999999875817184,4.999999883030436,4.999999887995527,4.999999892999329,4.999999900117031,4.9999999099997385,4.999999888029481,7.370526532449734e-09
S_02,S_02,5,505,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,5,505,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.19744665208884132,0.21645915249941367,0.2252342272382211,0.23126222342930985,0.23754351804331292,0.2472135694628441,0.2638204725568361,0.23146591652760987,0.009397346490254534
S_02,S_02,5,8128,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,5.934999683158983,6.059183413452294,6.1091434181242725,6.142666316666874,6.1793377774966824,6.230897667115764,6.322073444246957,6.143862142541338,0.05182890314338518
S_02,S_02,5,8128,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9349997971787101,1.0591835344653315,1.1091435425920173,1.1426664334687575,1.1793378912255854,1.2308977706771018,1.322073568276342,1.1438622545944117,0.051828903131474244
S_02,S_02,5,8128,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,4.9999998593553405,4.999999876184746,4.999999883024515,4.999999887928998,4.999999892551602,4.999999900129994,4.999999913469316,4.999999887946915,7.269694985177819e-09
S_02,S_02,5,8128,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,5,8128,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.19369852165012097,0.21642358405522136,0.2253864488575494,0.23134235299512484,0.23780541556429768,0.24680051612559745,0.2624489641933954,0.23149961587354137,0.009169662967885293
S_02,S_02,10,101,snr_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.926075789049367,11.059899341968544,11.11011698244373,11.144265992194548,11.181098696319241,11.230465993277454,11.30259781518089,11.145248780286991,0.05172415783525287
S_02,S_02,10,101,delta_p_db,2158,2158,1877,1,2158,0,0,0,0,dB,0.9260757161753365,1.0598992732144354,1.1101169192888394,1.144265928527573,1.181098637056444,1.2304659370000954,1.3025977633929287,1.145248721914068,0.05172415784939935
S_02,S_02,10,101,actual_total_snr_db,2158,2158,1877,1,2158,0,0,0,0,dB,10.00000002909983,10.000000043345635,10.000000052332563,10.000000058685469,10.000000064522245,10.000000072533028,10.000000089404157,10.000000058372928,8.8892249236089e-09
S_02,S_02,10,101,q_clean,2158,2158,1877,1,2158,0,0,0,0,fraction,2.4953678499437863e-08,3.094664264734455e-07,7.81988307767661e-07,1.1973709964185677e-06,1.7405169328016194e-06,3.06380336100274e-06,1.1905967552934596e-05,1.3662119222710647e-06,8.896300041519708e-07
S_02,S_02,10,101,q_noise,2158,2158,1877,1,2158,0,0,0,0,fraction,0.1920361273910162,0.2165534679688166,0.22555963617329744,0.23162536152813762,0.23811515591855636,0.24672649597252647,0.25913443599258984,0.23174513341594272,0.009149390013314558
