run,model,seed,noise_seed,kind,snr,condition,active,prediction_path,sha256,records,probability_cells,max_probability_error,metadata_intensity_seed_thresholds_exact,passed,matrix_sha256,provenance_type
full_noise_repeats,tcn,29,303,bandpass,10,independent_rms,all,results/metrics/full_noise_repeats/tcn_29_noise303_10_independent_rms.npz,8b172f6fe778938f635d6a7fd626a9868f61e678d9237da4d942b1a9efe5a27c,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,303,bandpass,10,independent_rms,all,results/metrics/full_noise_repeats/tcn_43_noise303_10_independent_rms.npz,febdf1712824636258fce83859186adaafc72a6e3afc415d78f2202c64c5b07a,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,303,bandpass,10,electrode,all,results/metrics/full_noise_repeats/resnet_17_noise303_10_electrode.npz,3ed8f36ebd40361e44557d506580b5bff43d5ea415c9ac10790a3b0b14654b4d,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,303,bandpass,10,electrode,all,results/metrics/full_noise_repeats/resnet_29_noise303_10_electrode.npz,43f1e851ccd937aec49a868df12df48a78c4151ef3b22288af4c7774396aecb8,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,303,bandpass,10,electrode,all,results/metrics/full_noise_repeats/resnet_43_noise303_10_electrode.npz,097d46ce0f5040da515523de8e186bcd47b07b23cdb786b7652bae5c561bbf84,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,303,bandpass,10,electrode,all,results/metrics/full_noise_repeats/tcn_17_noise303_10_electrode.npz,e92878052febc32bf7309620c51f613f9d96cd519a15bde33c670a78d595d142,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,303,bandpass,10,electrode,all,results/metrics/full_noise_repeats/tcn_29_noise303_10_electrode.npz,0bf5b5ead7f7e523ee25cf2c6e0fc4ec98109ecc3574a4e4dc4e97dcc1d4daed,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,303,bandpass,10,electrode,all,results/metrics/full_noise_repeats/tcn_43_noise303_10_electrode.npz,3bada8623d2cde3eadb9bbb084ea85ddb0fc1a83b526579bf3c73e10464a5798,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,303,bandpass,10,covariance,all,results/metrics/full_noise_repeats/resnet_17_noise303_10_covariance.npz,4738829f802b932cbc5efe4a1996849d5d4ecde4e2f5112103d6e44f8c638fc3,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,303,bandpass,10,covariance,all,results/metrics/full_noise_repeats/resnet_29_noise303_10_covariance.npz,50e681417b65792ad6bb3aed8ca064aad0177d9dfc4f2aac06f5e94a25d38ce8,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,303,bandpass,10,covariance,all,results/metrics/full_noise_repeats/resnet_43_noise303_10_covariance.npz,18858a4f5b7203e214f0b7f6ecbbabc2dd06c665f53c7b22f11d66e4bebc9c19,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,303,bandpass,10,covariance,all,results/metrics/full_noise_repeats/tcn_17_noise303_10_covariance.npz,90be47a8be4333e119e9d1d0f72fcd7f8e3c761b9274c6886597d427517a0204,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,303,bandpass,10,covariance,all,results/metrics/full_noise_repeats/tcn_29_noise303_10_covariance.npz,a44eb4b6b869b626445e13c2d94f2125125facfa5524bf5e8394731375ebfd59,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,303,bandpass,10,covariance,all,results/metrics/full_noise_repeats/tcn_43_noise303_10_covariance.npz,b92a2bdcd9c02edfc52698cd8d93a8d8664e2c735987d323a5a30dd45ef890f2,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,303,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/resnet_17_noise303_0_independent_rms.npz,0a84c55fb23a851f74820bbe54e904d560999a3a767b8eb28f3132e207948ced,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,303,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/resnet_29_noise303_0_independent_rms.npz,25418dc61b522aac90ac02782a05b3fcb863ceb34044e8f9eede5519c5532643,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,303,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/resnet_43_noise303_0_independent_rms.npz,27dcead399493417a38ce5d23d290310a1ec1286eba56a06caaf65c339405fdc,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,303,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/tcn_17_noise303_0_independent_rms.npz,f5d67fab624c5929fb960b897b79e24716b797f10fc08ddf4e4df7234f5f6014,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,303,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/tcn_29_noise303_0_independent_rms.npz,cee82ee167ccd38da0f5be1c58204c5651986af9017c79bfcaf73774d82f835c,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,303,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/tcn_43_noise303_0_independent_rms.npz,55c403550c10e5116d6c4570637b84cef758f3f51b36fe6b8aa1f6695a65ee81,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,303,bandpass,0,electrode,all,results/metrics/full_noise_repeats/resnet_17_noise303_0_electrode.npz,ab8a96f2148308525e9cda95a082ecf1d4c9a07d8079b7ecb9e722c0fa67f80a,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,303,bandpass,0,electrode,all,results/metrics/full_noise_repeats/resnet_29_noise303_0_electrode.npz,ff48a1cf3f4553cbff98f9d43b7dab7956254ac2f87a63611a21946274d2c6fe,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,303,bandpass,0,electrode,all,results/metrics/full_noise_repeats/resnet_43_noise303_0_electrode.npz,e577a71bbe0a5272bdd137fb9df8cb0a4d24d8035a4f35b3fd26560f5cb21269,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,303,bandpass,0,electrode,all,results/metrics/full_noise_repeats/tcn_17_noise303_0_electrode.npz,8cb81f3116e2c77fd7c304947ea075e95b6b7bb44f207a9a0c5df4dba4163ef3,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,303,bandpass,0,electrode,all,results/metrics/full_noise_repeats/tcn_29_noise303_0_electrode.npz,e857722db6dafd428f6dba5a20f89e7a9c5d3be45e626ce066746105cd636cb5,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,303,bandpass,0,electrode,all,results/metrics/full_noise_repeats/tcn_43_noise303_0_electrode.npz,979d84137cf2a4ea1e8c2ab357718e614e2745bd1dbf61e9a6c90e0152fd0d12,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,303,bandpass,0,covariance,all,results/metrics/full_noise_repeats/resnet_17_noise303_0_covariance.npz,869f056ebc0c310265dffc3dbf39dcca6c0fe6fa1a7776eb7bfd2caaafa88df4,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,303,bandpass,0,covariance,all,results/metrics/full_noise_repeats/resnet_29_noise303_0_covariance.npz,1d7ac13551e46be41f2f1e966a443ee86e7efd0e05005c2a8fe56861e9790407,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,303,bandpass,0,covariance,all,results/metrics/full_noise_repeats/resnet_43_noise303_0_covariance.npz,f43d0845718182ff21cb6c7d4a114b83cf0ac6b4bbaa88f653d0c238add79cf7,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,303,bandpass,0,covariance,all,results/metrics/full_noise_repeats/tcn_17_noise303_0_covariance.npz,f993016695d4d2bd783410b8028d1f6122920c8d83de87d8ced555c7f7c5d7a6,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,303,bandpass,0,covariance,all,results/metrics/full_noise_repeats/tcn_29_noise303_0_covariance.npz,03f0067424ae1c9057cfb11981be0eb2b31d48df9b2470a4c4bcf17b004fa24a,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,303,bandpass,0,covariance,all,results/metrics/full_noise_repeats/tcn_43_noise303_0_covariance.npz,1a850bf5402972086c47e44e6b74cd64b44e767c820c0104d5f5a045a79310b1,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,404,bandpass,20,independent_rms,all,results/metrics/full_noise_repeats/resnet_17_noise404_20_independent_rms.npz,54988cb0b74f4fd846bc863f5373fbf80a7c77ec5a7bd67dca95352587b60d39,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,404,bandpass,20,independent_rms,all,results/metrics/full_noise_repeats/resnet_29_noise404_20_independent_rms.npz,4bab8ff21442404c4dbd0ef4c859408542189703db8a8f04d3a8cb2a1609c201,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,404,bandpass,20,independent_rms,all,results/metrics/full_noise_repeats/resnet_43_noise404_20_independent_rms.npz,7987c63fd9f77ba725c9f0fafb326f9af5c83620c6a51e6633c81f215831e395,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,404,bandpass,20,independent_rms,all,results/metrics/full_noise_repeats/tcn_17_noise404_20_independent_rms.npz,fdbdba7c9e04dace1346fac349d2a5404a8934823943e7c12caf8916df55dbf7,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,404,bandpass,20,independent_rms,all,results/metrics/full_noise_repeats/tcn_29_noise404_20_independent_rms.npz,1d2686b22b3d382d766d4063a565603d3d98eda33bfcb14fc0a5f1faa95cbc6c,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,404,bandpass,20,independent_rms,all,results/metrics/full_noise_repeats/tcn_43_noise404_20_independent_rms.npz,2464e035970079b38e2377e9fb7d5a9bc0c7049deec21da93a8e79463bbe5373,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,404,bandpass,20,electrode,all,results/metrics/full_noise_repeats/resnet_17_noise404_20_electrode.npz,92641c98a6ba584a49c92520c7bc67801738aa05fee2e513c0c830bf5de75f59,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,404,bandpass,20,electrode,all,results/metrics/full_noise_repeats/resnet_29_noise404_20_electrode.npz,2d53571ced918ec7782760033288990336391b52d9e8f1bb7971146d306470f1,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,404,bandpass,20,electrode,all,results/metrics/full_noise_repeats/resnet_43_noise404_20_electrode.npz,eba252e0a7e30f70a149775fd69196707ba66d6511191c76e7213f4c136d415b,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,404,bandpass,20,electrode,all,results/metrics/full_noise_repeats/tcn_17_noise404_20_electrode.npz,ce1b5383632ac63837ae1ff439b46f483cd82efd3005af0e3f0fd4aa53999092,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,404,bandpass,20,electrode,all,results/metrics/full_noise_repeats/tcn_29_noise404_20_electrode.npz,531b7c49546bbe8ac264d83f2af95d0d5d944e80a951f05df5e6843f127f888b,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,404,bandpass,20,electrode,all,results/metrics/full_noise_repeats/tcn_43_noise404_20_electrode.npz,dff6e4b85d0652c712d07905b62706ab2b0a7e8f90c2c5d8e7d9e05fdd5ed0e5,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,404,bandpass,20,covariance,all,results/metrics/full_noise_repeats/resnet_17_noise404_20_covariance.npz,7d8ab13d9f1fb2814034489c8df2144f9ff0389989700be3ed951076c5ec73b1,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,404,bandpass,20,covariance,all,results/metrics/full_noise_repeats/resnet_29_noise404_20_covariance.npz,a24293b29ed5d8d40d61333448f1d037191fd277a49934709b956f1fc8e9f0ef,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,404,bandpass,20,covariance,all,results/metrics/full_noise_repeats/resnet_43_noise404_20_covariance.npz,613d6809ed0661a8df07b817e513feef0e58369d2a6dfeaf66474d8ab9573f0d,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,404,bandpass,20,covariance,all,results/metrics/full_noise_repeats/tcn_17_noise404_20_covariance.npz,dbcff95a23e7dd2d85c62ff98884efc148f53a0ea253fe289e93894d6cf631bb,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,404,bandpass,20,covariance,all,results/metrics/full_noise_repeats/tcn_29_noise404_20_covariance.npz,83d92debdf7a05c081071d8c854831073bd131a17b00b119ae18a7bdc7e02902,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,404,bandpass,20,covariance,all,results/metrics/full_noise_repeats/tcn_43_noise404_20_covariance.npz,d3ff6e948e278893ecc0421956a32a72ebe117220198325c891b7ed749c2e3f2,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,404,bandpass,10,independent_rms,all,results/metrics/full_noise_repeats/resnet_17_noise404_10_independent_rms.npz,c514c163a7c7d8955cce752ad71e7fb77c71439492975e7eb653f9fd95b1b667,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,404,bandpass,10,independent_rms,all,results/metrics/full_noise_repeats/resnet_29_noise404_10_independent_rms.npz,895bacd38fec4876aeb07c9ba2dad9f4b1044c8ab572a0f549c401aea2cbcef9,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,404,bandpass,10,independent_rms,all,results/metrics/full_noise_repeats/resnet_43_noise404_10_independent_rms.npz,2bfa0c39c70c320a527c138f529cfad8c2cd9088ec597474128108ae95981dd1,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,404,bandpass,10,independent_rms,all,results/metrics/full_noise_repeats/tcn_17_noise404_10_independent_rms.npz,24185cdddfde206bf4d3181ca785e1050ceb58358805c2f159365f802bf7af3f,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,404,bandpass,10,independent_rms,all,results/metrics/full_noise_repeats/tcn_29_noise404_10_independent_rms.npz,61a939c6451f73c3c8d38721a47beac9cbc233400f149ba7c5f2a40f97132bf5,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,404,bandpass,10,independent_rms,all,results/metrics/full_noise_repeats/tcn_43_noise404_10_independent_rms.npz,804694a479c87e4b9862b080952ccad84d5744decb552da4320c21ae3697ac29,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,404,bandpass,10,electrode,all,results/metrics/full_noise_repeats/resnet_17_noise404_10_electrode.npz,a4e481b47ad520968106acb577a4da36559ba6cb4d5f7bce35ece8c262024c69,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,404,bandpass,10,electrode,all,results/metrics/full_noise_repeats/resnet_29_noise404_10_electrode.npz,304ff07e7e0fc67ef492eec4ca8c236519756039986b6de600b87a1d8c219ac3,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,404,bandpass,10,electrode,all,results/metrics/full_noise_repeats/resnet_43_noise404_10_electrode.npz,a9f29bb9956af1abff718141ecfc222da233d54bbfab72b425c69685f404bf7d,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,404,bandpass,10,electrode,all,results/metrics/full_noise_repeats/tcn_17_noise404_10_electrode.npz,8f12ea86c0fbc0172dd1a9242c65345327759b99e3ae2029a9573aab1aa12c82,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,404,bandpass,10,electrode,all,results/metrics/full_noise_repeats/tcn_29_noise404_10_electrode.npz,bcb43f01eafdf11c123f6566603c6ad008f6ac5df869c0042b55d7c063214530,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,404,bandpass,10,electrode,all,results/metrics/full_noise_repeats/tcn_43_noise404_10_electrode.npz,c8425e195f8bd1e2a13e31a80ef10db029813494435d408f66fb2a0a447be47a,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,404,bandpass,10,covariance,all,results/metrics/full_noise_repeats/resnet_17_noise404_10_covariance.npz,b38f966d08ef84ec14bd74cdc52547bd7659c4f208f295d8f1a722744e4c1b18,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,404,bandpass,10,covariance,all,results/metrics/full_noise_repeats/resnet_29_noise404_10_covariance.npz,7d487429f36dff2d75365a91b24089fd8a06f2ec6ed459d79c639c8b130e23e0,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,404,bandpass,10,covariance,all,results/metrics/full_noise_repeats/resnet_43_noise404_10_covariance.npz,ac78ad3fe578801675e5544fb7baff7e86da33b73a374e8ec12c40c34bf8a02a,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,404,bandpass,10,covariance,all,results/metrics/full_noise_repeats/tcn_17_noise404_10_covariance.npz,e8847a3eb37d5851ebb57b04e89788eba487c5a75843867f651ec09d84fdd334,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,404,bandpass,10,covariance,all,results/metrics/full_noise_repeats/tcn_29_noise404_10_covariance.npz,9b82205883db129484509a202178910c833c545b97412674f2478d5b96b2a631,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,404,bandpass,10,covariance,all,results/metrics/full_noise_repeats/tcn_43_noise404_10_covariance.npz,d766ea566c015c656ad51deee8225e05f57cf0ba48a34a4f5b88852b26f69fc7,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,404,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/resnet_17_noise404_0_independent_rms.npz,8bf84a618620d4988ab03abb4bed409df8d4aff742fd3c7c4ca2dcedaf3b48b6,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,404,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/resnet_29_noise404_0_independent_rms.npz,9ac30a99ce9afe0581fe21de5d61c6d8b577ff6f32f8db8a0597ab789e4225fe,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,404,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/resnet_43_noise404_0_independent_rms.npz,52e97eb2b9bf084761a950e5ac4a28d055b6430d3b4fa4e373d1eefaf57a66a9,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,404,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/tcn_17_noise404_0_independent_rms.npz,e67aa1b2a74cb3847a3395bd964c9cfcf792321b7d6247af23d588c7cd483aad,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,404,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/tcn_29_noise404_0_independent_rms.npz,c6294587d5f92e6c4a84d3ff35b1972e9229b130124fef4c779a41764ed82775,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,43,404,bandpass,0,independent_rms,all,results/metrics/full_noise_repeats/tcn_43_noise404_0_independent_rms.npz,f31ff0863a1e525335cbb3d7e7d632315bad11433fb3af97e49324ba45ebec69,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,17,404,bandpass,0,electrode,all,results/metrics/full_noise_repeats/resnet_17_noise404_0_electrode.npz,c8da58e9125e8d80f1bc0cb07734401d6eecf6dcc10eee809ed142ad408c65e4,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,29,404,bandpass,0,electrode,all,results/metrics/full_noise_repeats/resnet_29_noise404_0_electrode.npz,2727b02024eb95937a6d1a0e111aa5b64dd835b9628bc34a42290b64dc888ffd,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,resnet,43,404,bandpass,0,electrode,all,results/metrics/full_noise_repeats/resnet_43_noise404_0_electrode.npz,3bd4e555a615e831389251fe568f7ed36219c6e304768b9b7dba4ec1aa8a0c87,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,17,404,bandpass,0,electrode,all,results/metrics/full_noise_repeats/tcn_17_noise404_0_electrode.npz,c7048a3fe86f853b0320c1538811f63a57b44d74fc0f7d1bf5080a71eabe5d51,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
full_noise_repeats,tcn,29,404,bandpass,0,electrode,all,results/metrics/full_noise_repeats/tcn_29_noise404_0_electrode.npz,13802f3cc522a5c783ce454e7cac0607748753ae2ba54b9ca2663c59c83284fb,2158,10790,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
